,average,experiment,inchi key,inchi_keys,mass,no_reactions,plant,sum,sum_class
prunus persica,3.3920379,0.0,OJOLFAIGOXZBCI,"{'OJOLFAIGOXZBCI-UHFFFAOYSA-N', 'OJOLFAIGOXZBCI-UHFFFAOYSA-M'}",119.12,6.0,prunus persica,20.352227400000004,1.0
prunus persica,-5.46148685,0.0,WQCJOKYOIJVEFN,{'WQCJOKYOIJVEFN-ZDUSSCGKSA-N'},286.28,2.0,prunus persica,-10.9229737,0.0
prunus persica,2.5725225999999997,0.0,KHWCHTKSEGGWEX,"{'KHWCHTKSEGGWEX-RRKCRQDMSA-L', 'KHWCHTKSEGGWEX-RRKCRQDMSA-N'}",331.22,4.0,prunus persica,10.290090399999999,1.0
prunus persica,-24.634092000000003,0.0,AIQDYKMWENWVQJ,"{'AIQDYKMWENWVQJ-QIUUJYRFSA-K', 'AIQDYKMWENWVQJ-DTEWXJGMSA-K', 'AIQDYKMWENWVQJ-DTEWXJGMSA-N', 'AIQDYKMWENWVQJ-QIUUJYRFSA-N'}",271.1,7.0,prunus persica,-172.438644,0.0
prunus persica,-27.37409075,0.0,AHCYMLUZIRLXAA,"{'AHCYMLUZIRLXAA-SHYZEUOFSA-N', 'AHCYMLUZIRLXAA-SHYZEUOFSA-J'}",464.11,8.0,prunus persica,-218.992726,0.0
prunus persica,-1.6265259,0.0,CBMYJHIOYJEBSB,{'CBMYJHIOYJEBSB-YSZCXEEOSA-N'},292.5,1.0,prunus persica,-1.6265259,0.0
prunus persica,-65.64054025,1.0,DTOSIQBPPRVQHS,"{'DTOSIQBPPRVQHS-PDBXOOCHSA-N', 'DTOSIQBPPRVQHS-PDBXOOCHSA-M'}",278.4,8.0,prunus persica,-525.124322,0.0
prunus persica,3.7209964333333327,0.0,HEHQDWUWJVPREQ,"{'HEHQDWUWJVPREQ-JIMHHRIFSA-N', 'HEHQDWUWJVPREQ-XQJZMFRCSA-L'}",709.8,3.0,prunus persica,11.1629893,1.0
prunus persica,-0.46299744,0.0,MKYPKZSGLSOGLL,{'MKYPKZSGLSOGLL-LURJTMIESA-M'},231.23,1.0,prunus persica,-0.46299744,0.0
prunus persica,1.9706877366666669,0.0,BTCSSZJGUNDROE,{'BTCSSZJGUNDROE-UHFFFAOYSA-N'},103.12,6.0,prunus persica,11.824126420000002,1.0
prunus persica,-7.469986500000001,0.0,WGIYGODPCLMGQH,{'WGIYGODPCLMGQH-GOXCNPTKSA-N'},536.9,2.0,prunus persica,-14.939973000000002,0.0
prunus persica,6.590502188888888,0.0,CTPQAXVNYGZUAJ,"{'CTPQAXVNYGZUAJ-XCMZKKERSA-D', 'CTPQAXVNYGZUAJ-UHFFFAOYSA-N', 'CTPQAXVNYGZUAJ-KXXVROSKSA-N', 'CTPQAXVNYGZUAJ-XCMZKKERSA-N', 'CTPQAXVNYGZUAJ-KXXVROSKSA-D', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-N', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-D', 'CTPQAXVNYGZUAJ-QWBQGLJISA-N'}",575.0,18.0,prunus persica,118.62903940000001,1.0
prunus persica,-5.413797499999999,0.0,HRBCPXBJAWPPIC,"{'HRBCPXBJAWPPIC-FLISOKMQSA-N', 'HRBCPXBJAWPPIC-FLISOKMQSA-J'}",523.18,2.0,prunus persica,-10.827594999999999,0.0
prunus persica,-8.2106285,1.0,POJWUDADGALRAB,{'POJWUDADGALRAB-SFOWXEAESA-N'},158.12,2.0,prunus persica,-16.421257,0.0
prunus persica,421.74683,0.0,ZGCSNRKSJLVANE,{'ZGCSNRKSJLVANE-UHFFFAOYSA-N'},394.2,1.0,prunus persica,421.74683,1.0
prunus persica,38.6503091625,1.0,WUUGFSXJNOTRMR,{'WUUGFSXJNOTRMR-IOSLPCCCSA-N'},297.34,8.0,prunus persica,309.20247329999995,1.0
prunus persica,-6.35261346,0.0,HUHWZXWWOFSFKF,"{'HUHWZXWWOFSFKF-UHFFFAOYSA-F', 'HUHWZXWWOFSFKF-UHFFFAOYSA-N'}",828.7,5.0,prunus persica,-31.763067300000003,0.0
prunus persica,-26.525909600000002,0.0,IBZYPBGPOGJMBF,"{'IBZYPBGPOGJMBF-QPERPISQSA-M', 'IBZYPBGPOGJMBF-QRHMYKSGSA-M'}",322.4,3.0,prunus persica,-79.5777288,0.0
prunus persica,-0.15607075000000004,0.0,GPNCBCJEDRRCDW,"{'GPNCBCJEDRRCDW-ACUQGRCXSA-I', 'GPNCBCJEDRRCDW-PUPSTEPBSA-N'}",1625.9,4.0,prunus persica,-0.6242830000000001,0.0
prunus persica,-10.877542515789475,1.0,RWSXRVCMGQZWBV,"{'RWSXRVCMGQZWBV-WDSKDSINSA-N', 'RWSXRVCMGQZWBV-WDSKDSINSA-M'}",306.32,38.0,prunus persica,-413.34661559999995,0.0
prunus persica,-4.7151185,0.0,URTLOTISFJPPOU,{'URTLOTISFJPPOU-DEGQQWIJSA-I'},874.6,2.0,prunus persica,-9.430237,0.0
prunus persica,-21.720692800000002,0.0,HZDCAHRLLXEQFY,"{'HZDCAHRLLXEQFY-UHFFFAOYSA-M', 'HZDCAHRLLXEQFY-UHFFFAOYSA-N'}",154.08,5.0,prunus persica,-108.603464,0.0
prunus persica,8.68,0.0,FOCAUTSVDIKZOP,{'FOCAUTSVDIKZOP-UHFFFAOYSA-N'},94.5,1.0,prunus persica,8.68,1.0
prunus persica,83.953476,0.0,KBPLFHHGFOOTCA,{'KBPLFHHGFOOTCA-UHFFFAOYSA-N'},130.22899999999998,1.0,prunus persica,83.953476,1.0
prunus persica,-9.171936,0.0,SZKXTJUOKARGIY,{'SZKXTJUOKARGIY-VPHRTNKSSA-J'},759.4,3.0,prunus persica,-27.515808,0.0
prunus persica,19.86,0.0,SLQKYSPHBZMASJ,{'SLQKYSPHBZMASJ-QKPORZECSA-N'},398.7,1.0,prunus persica,19.86,1.0
prunus persica,-87.00183,0.0,CKMXAIVXVKGGFM,{'CKMXAIVXVKGGFM-UHFFFAOYSA-M'},163.19,1.0,prunus persica,-87.00183,0.0
prunus persica,5.42,0.0,UYOKHWFEUAJFMG,{'UYOKHWFEUAJFMG-UIYHDVLFSA-N'},1106.1,2.0,prunus persica,10.84,1.0
prunus persica,-93.9459604095238,1.0,WQZGKKKJIJFFOK,"{'WQZGKKKJIJFFOK-RWOPYEJCSA-N', 'WQZGKKKJIJFFOK-VFUOTHLCSA-N', 'WQZGKKKJIJFFOK-PHYPRBDBSA-N', 'WQZGKKKJIJFFOK-DVKNGEFBSA-N', 'WQZGKKKJIJFFOK-PQMKYFCFSA-N', 'WQZGKKKJIJFFOK-FPRJBGLDSA-N'}",180.16,21.0,prunus persica,-1972.8651686,0.0
prunus persica,0.38,0.0,PEVZKILCBDEOBT,{'PEVZKILCBDEOBT-XBTRWLRFSA-N'},867.7,1.0,prunus persica,0.38,1.0
prunus persica,2.1884177000000005,0.0,KABXUUFDPUOJMW,{'KABXUUFDPUOJMW-BYPYZUCNSA-N'},131.13,5.0,prunus persica,10.942088500000002,1.0
prunus persica,-17.010463,0.0,OLVVOVIFTBSBBH,"{'OLVVOVIFTBSBBH-JDJSBBGDSA-N', 'OLVVOVIFTBSBBH-KVTDHHQDSA-N'}",180.22,4.0,prunus persica,-68.041852,0.0
prunus persica,23.453003,0.0,ARJPPNFIEQKVBB,{'ARJPPNFIEQKVBB-UHFFFAOYSA-N'},115.13,2.0,prunus persica,46.906006,1.0
prunus persica,0.0,1.0,DRLQFBRXASRGDP,{'DRLQFBRXASRGDP-BUBQRNSCSA-N'},777.1,2.0,prunus persica,0.0,0.0
prunus persica,-72.4728075,0.0,QQRSSHFHXYSOMF,{'QQRSSHFHXYSOMF-CXXOJBQZSA-L'},344.4,4.0,prunus persica,-289.89123,0.0
prunus persica,-9.809790666666666,1.0,OTOIIPJYVQJATP,"{'OTOIIPJYVQJATP-BYPYZUCNSA-N', 'OTOIIPJYVQJATP-BYPYZUCNSA-M'}",148.16,3.0,prunus persica,-29.429372,0.0
prunus persica,-16.557587,0.0,BJIOGJUNALELMI,{'BJIOGJUNALELMI-ONEGZZNKSA-N'},164.2,1.0,prunus persica,-16.557587,0.0
prunus persica,13.248047,0.0,IRMPFYJSHJGOPE,{'IRMPFYJSHJGOPE-UHFFFAOYSA-N'},180.24,1.0,prunus persica,13.248047,1.0
prunus persica,-67.459625175,0.0,KOJCFMYSTWNMQW,"{'KOJCFMYSTWNMQW-TZECUDMMSA-N', 'KOJCFMYSTWNMQW-RUAJDYCTSA-L'}",1018,4.0,prunus persica,-269.8385007,0.0
prunus persica,-1.1121033604081632,0.0,BGWGXPAPYGQALX,"{'BGWGXPAPYGQALX-JDJSBBGDSA-N', 'BGWGXPAPYGQALX-ARQDHWQXSA-N', 'BGWGXPAPYGQALX-VRPWFDPXSA-N', 'BGWGXPAPYGQALX-ARQDHWQXSA-L', 'BGWGXPAPYGQALX-OEXCPVAWSA-N'}",260.14,49.0,prunus persica,-54.493064660000016,0.0
prunus persica,-1.1154784999999998,0.0,IAJILQKETJEXLJ,"{'IAJILQKETJEXLJ-QTBDOELSSA-M', 'IAJILQKETJEXLJ-RSJOWCBRSA-M'}",193.13,3.0,prunus persica,-3.3464354999999997,0.0
prunus persica,-36.557408,1.0,CUZKLRTTYZOCSD,"{'CUZKLRTTYZOCSD-JVIMKECRSA-M', 'CUZKLRTTYZOCSD-CIUDSAMLSA-N'}",303.29,5.0,prunus persica,-182.78704000000002,0.0
prunus persica,-0.15000000000000002,0.0,NBAKTGXDIBVZOO,{'NBAKTGXDIBVZOO-GSVOUGTGSA-N'},128.13,2.0,prunus persica,-0.30000000000000004,0.0
prunus persica,17.195514647880795,1.0,UDMBCSSLTHHNCD,"{'UDMBCSSLTHHNCD-KQYNXXCUSA-L', 'UDMBCSSLTHHNCD-KQYNXXCUSA-N'}",347.22,151.0,prunus persica,2596.5227118300004,1.0
prunus persica,111.93872,0.0,GAQSCLQIDHHPEE,{'GAQSCLQIDHHPEE-BGACTFDASA-M'},361.4,1.0,prunus persica,111.93872,1.0
prunus persica,60.382942650000004,0.0,AOKQNZVJJXPUQA,{'AOKQNZVJJXPUQA-KQYNXXCUSA-M'},376.24,2.0,prunus persica,120.76588530000001,1.0
prunus persica,-6.551697,0.0,XNHKMZHWRNMFCU,{'XNHKMZHWRNMFCU-HMUNZLOLSA-N'},300.26,1.0,prunus persica,-6.551697,0.0
prunus persica,-182.37007,0.0,UKAIYBGRLWQHDQ,{'UKAIYBGRLWQHDQ-VCUIEPQISA-N'},440.7,2.0,prunus persica,-364.74014,0.0
prunus persica,-11.02,0.0,SYLLWWIXOMLOPY,{'SYLLWWIXOMLOPY-UHFFFAOYSA-N'},202.1,1.0,prunus persica,-11.02,0.0
prunus persica,5.82,0.0,VZCCETWTMQHEPK,{'VZCCETWTMQHEPK-QNEBEIHSSA-N'},278.4,1.0,prunus persica,5.82,1.0
prunus persica,-27.643129968421054,0.0,DQQDLYVHOTZLOR,"{'DQQDLYVHOTZLOR-MGYZEILKSA-N', 'DQQDLYVHOTZLOR-OCIMBMBZSA-L', 'DQQDLYVHOTZLOR-IAZOVDBXSA-L', 'DQQDLYVHOTZLOR-WJCCNOJNSA-N'}",536.28,19.0,prunus persica,-525.2194694000001,0.0
prunus persica,-33.090576,0.0,UTKDOUCGQVLJIN,{'UTKDOUCGQVLJIN-PIGZVRMJSA-N'},378.4,1.0,prunus persica,-33.090576,0.0
prunus persica,-2.020719070266472,0.0,LFTYTUAZOPRMMI,"{'LFTYTUAZOPRMMI-FTFHWYEPSA-N', 'LFTYTUAZOPRMMI-CFRASDGPSA-L', 'LFTYTUAZOPRMMI-NESSUJCYSA-L', 'LFTYTUAZOPRMMI-CFRASDGPSA-N'}",605.3,17.0,prunus persica,-34.35222419453,0.0
prunus persica,-37.63409926666667,0.0,YAHZABJORDUQGO,"{'YAHZABJORDUQGO-NQXXGFSBSA-N', 'YAHZABJORDUQGO-NQXXGFSBSA-J'}",306.06,6.0,prunus persica,-225.8045956,0.0
prunus persica,4.3600006,0.0,DRLFMBDRBRZALE,{'DRLFMBDRBRZALE-UHFFFAOYSA-N'},232.28,1.0,prunus persica,4.3600006,1.0
prunus persica,18.504887,0.0,SGNZYJXNUURYCH,{'SGNZYJXNUURYCH-UHFFFAOYSA-N'},149.15,1.0,prunus persica,18.504887,1.0
prunus persica,-15.111016405238095,1.0,CIWBSHSKHKDKBQ,"{'CIWBSHSKHKDKBQ-JLAZNSOCSA-M', 'CIWBSHSKHKDKBQ-JLAZNSOCSA-N'}",176.12,21.0,prunus persica,-317.33134451,0.0
prunus persica,2.8300781,0.0,BTMVHUNTONAYDX,{'BTMVHUNTONAYDX-UHFFFAOYSA-N'},130.18,1.0,prunus persica,2.8300781,1.0
prunus persica,14.229786953333333,0.0,CXMBCXQHOXUCEO,"{'CXMBCXQHOXUCEO-BYPYZUCNSA-N', 'CXMBCXQHOXUCEO-BYPYZUCNSA-L'}",171.15,6.0,prunus persica,85.37872172,1.0
prunus persica,125.372152,0.0,YVLXSHWZFBDIEL,{'YVLXSHWZFBDIEL-SRDSWEMOSA-N'},721.7,2.0,prunus persica,250.744304,1.0
prunus persica,-8.162950000000002,0.0,PXEKBQAJOBYINU,{'PXEKBQAJOBYINU-BYPYZUCNSA-M'},132.14,2.0,prunus persica,-16.325900000000004,0.0
prunus persica,0.7949626999999997,0.0,WDJHALXBUFZDSR,"{'WDJHALXBUFZDSR-UHFFFAOYSA-M', 'WDJHALXBUFZDSR-UHFFFAOYSA-N'}",102.09,5.0,prunus persica,3.9748134999999998,1.0
prunus persica,-92.32056,0.0,HFZWRUODUSTPEG,{'HFZWRUODUSTPEG-UHFFFAOYSA-N'},163,1.0,prunus persica,-92.32056,0.0
prunus persica,-26.2177475,0.0,PKEPPDGGTSZLBL,"{'PKEPPDGGTSZLBL-FZAJRYLSSA-N', 'PKEPPDGGTSZLBL-SKCNUYALSA-N'}",384.6,4.0,prunus persica,-104.87099,0.0
prunus persica,6.15451672,0.0,DRDCJEIZVLVWNC,{'DRDCJEIZVLVWNC-SLBWPEPYSA-L'},548.29,5.0,prunus persica,30.7725836,1.0
prunus persica,20.545304,0.0,OJGPEAXUHQRLNC,{'OJGPEAXUHQRLNC-JZKKDOLYSA-N'},168.23,2.0,prunus persica,41.090608,1.0
prunus persica,-11.51325245,0.0,AEFNZGGBWOQYID,{'AEFNZGGBWOQYID-KQPZCCJBSA-N'},438.7,2.0,prunus persica,-23.0265049,0.0
prunus persica,-16.636331474705884,1.0,XUJNEKJLAYXESH,"{'XUJNEKJLAYXESH-REOHCLBHSA-N', 'XUJNEKJLAYXESH-UWTATZPHSA-N'}",121.16,17.0,prunus persica,-282.8176350699999,0.0
prunus persica,1.1171227,0.0,YGPSJZOEDVAXAB,{'YGPSJZOEDVAXAB-QMMMGPOBSA-N'},208.21,1.0,prunus persica,1.1171227,1.0
prunus persica,-5.337158,0.0,FATBGEAMYMYZAF,{'FATBGEAMYMYZAF-KTKRTIGZSA-N'},281.5,1.0,prunus persica,-5.337158,0.0
prunus persica,-1.1050000000000002,0.0,BUTHMSUEBYPMKJ,{'BUTHMSUEBYPMKJ-UHFFFAOYSA-N'},168.13,2.0,prunus persica,-2.2100000000000004,0.0
prunus persica,131.38707,0.0,CAOMCZAIALVUPA,"{'CAOMCZAIALVUPA-UHFFFAOYSA-M', 'CAOMCZAIALVUPA-UHFFFAOYSA-N'}",120.17,2.0,prunus persica,262.77414,1.0
prunus persica,5.23025505,0.0,ROOFWBIMBMJYGA,{'ROOFWBIMBMJYGA-DSAUMYHJSA-J'},1056,2.0,prunus persica,10.4605101,1.0
prunus persica,-2.3271027,0.0,JDSSVQWHYUVDDF,{'JDSSVQWHYUVDDF-UPHRSURJSA-M'},129.09,1.0,prunus persica,-2.3271027,0.0
prunus persica,70.47,0.0,CAXVJDRXJFKYQP,{'CAXVJDRXJFKYQP-LKODNMENSA-N'},382.5,1.0,prunus persica,70.47,1.0
prunus persica,-2.319992,0.0,GZCGUPFRVQAUEE,{'GZCGUPFRVQAUEE-KCDKBNATSA-N'},180.16,1.0,prunus persica,-2.319992,0.0
prunus persica,-3.5352966,1.0,COJBGNAUUSNXHX,"{'COJBGNAUUSNXHX-UHFFFAOYSA-N', 'COJBGNAUUSNXHX-UHFFFAOYSA-M'}",145.11,4.0,prunus persica,-14.1411864,0.0
prunus persica,-7.823532499999999,0.0,STHRNDDZYFUIDO,{'STHRNDDZYFUIDO-OSQDELBUSA-N'},440.7,2.0,prunus persica,-15.647064999999998,0.0
prunus persica,3.58,0.0,LYCRXMTYUZDUGA,{'LYCRXMTYUZDUGA-AMIBDLERSA-N'},909.7,1.0,prunus persica,3.58,1.0
prunus persica,-5.488463000000003,0.0,FQXKPPBUTHZNET,{'FQXKPPBUTHZNET-NIGXAPAPSA-N'},456.7,2.0,prunus persica,-10.976926000000006,0.0
prunus persica,17.8299865,0.0,UTIBHEBNILDQKX,"{'UTIBHEBNILDQKX-LQOKPSQISA-M', 'UTIBHEBNILDQKX-LQOKPSQISA-N'}",682,2.0,prunus persica,35.659973,1.0
prunus persica,-6.897537,0.0,OZXMTRULWNHBRI,{'OZXMTRULWNHBRI-JGRCFTTDSA-N'},626.8,1.0,prunus persica,-6.897537,0.0
prunus persica,8.075139142857143,1.0,NGSWKAQJJWESNS,"{'NGSWKAQJJWESNS-ZZXKWVIFSA-M', 'NGSWKAQJJWESNS-ZZXKWVIFSA-N'}",163.15,7.0,prunus persica,56.525974,1.0
prunus persica,7.135742,0.0,QUHLBZKCGUXHGP,{'QUHLBZKCGUXHGP-BHBBPGSKSA-J'},1047.8,1.0,prunus persica,7.135742,1.0
prunus persica,-23.070253175,0.0,ORHBXUUXSCNDEV,{'ORHBXUUXSCNDEV-UHFFFAOYSA-N'},162.14,4.0,prunus persica,-92.28101269999999,0.0
prunus persica,-0.7527425000000001,0.0,APJYDQYYACXCRM,"{'APJYDQYYACXCRM-UHFFFAOYSA-O', 'APJYDQYYACXCRM-UHFFFAOYSA-N'}",160.22,4.0,prunus persica,-3.0109700000000004,0.0
prunus persica,-2.12,0.0,RULDRNMMLPUXQI,{'RULDRNMMLPUXQI-LBHDVABESA-N'},420.3,1.0,prunus persica,-2.12,0.0
prunus persica,-54.076217142857146,0.0,NHVNXKFIZYSCEB,"{'NHVNXKFIZYSCEB-XLPZGREQSA-J', 'NHVNXKFIZYSCEB-XLPZGREQSA-N'}",482.17,7.0,prunus persica,-378.53352,0.0
prunus persica,22.57851075,0.0,VZPAJODTZAAANV,{'VZPAJODTZAAANV-UHFFFAOYSA-K'},311.18,2.0,prunus persica,45.1570215,1.0
prunus persica,-1.5523368333333332,0.0,YQIFAMYNGGOTFB,"{'YQIFAMYNGGOTFB-NJGYIYPDSA-N', 'YQIFAMYNGGOTFB-XINAWCOVSA-N'}",255.23,3.0,prunus persica,-4.6570105,0.0
prunus persica,-9.546662272413792,1.0,CKLJMWTZIZZHCS,"{'CKLJMWTZIZZHCS-UWTATZPHSA-M', 'CKLJMWTZIZZHCS-REOHCLBHSA-M', 'CKLJMWTZIZZHCS-REOHCLBHSA-N'}",132.09,29.0,prunus persica,-276.85320590000003,0.0
prunus persica,-12.368129007743901,1.0,HSCJRCZFDFQWRP,"{'HSCJRCZFDFQWRP-JZMIEXBBSA-N', 'HSCJRCZFDFQWRP-WBRQRZOHSA-N', 'HSCJRCZFDFQWRP-JZMIEXBBSA-L', 'HSCJRCZFDFQWRP-ABVWGUQPSA-L'}",566.3,164.0,prunus persica,-2028.3731572699985,0.0
prunus persica,-10.491058385,0.0,BSABBBMNWQWLLU,"{'BSABBBMNWQWLLU-VKHMYHEASA-N', 'BSABBBMNWQWLLU-GSVOUGTGSA-N'}",74.08,4.0,prunus persica,-41.96423354,0.0
prunus persica,-3.3806666666666665,0.0,HAEJPQIATWHALX,{'HAEJPQIATWHALX-KQYNXXCUSA-N'},508.17,15.0,prunus persica,-50.709999999999994,0.0
prunus persica,113.54883,0.0,MDSQIQSLWQTQDK,{'MDSQIQSLWQTQDK-UMMCILCDSA-L'},377.2,1.0,prunus persica,113.54883,1.0
prunus persica,-37.70378865,0.0,GHVNFZFCNZKVNT,{'GHVNFZFCNZKVNT-UHFFFAOYSA-M'},171.26,2.0,prunus persica,-75.4075773,0.0
prunus persica,-16.064148,0.0,WPAMZTWLKIDIOP,"{'WPAMZTWLKIDIOP-NQXXGFSBSA-M', 'WPAMZTWLKIDIOP-WVZVXSGGSA-M'}",177.13,2.0,prunus persica,-32.128296,0.0
prunus persica,13.661381455,0.0,CIKGWCTVFSRMJU,"{'CIKGWCTVFSRMJU-KVQBGUIXSA-N', 'CIKGWCTVFSRMJU-KVQBGUIXSA-K'}",424.18,8.0,prunus persica,109.29105164,1.0
prunus persica,-1.9189787142857146,0.0,AUNGANRZJHBGPY,"{'AUNGANRZJHBGPY-SCRDCRAPSA-M', 'AUNGANRZJHBGPY-SCRDCRAPSA-N'}",375.4,7.0,prunus persica,-13.432851000000003,0.0
prunus persica,2.24,0.0,JXYLQEMXCAAMOL,{'JXYLQEMXCAAMOL-UHFFFAOYSA-N'},152.13,1.0,prunus persica,2.24,1.0
prunus persica,-4.0784829999999985,0.0,QRPWLSKPROEDAH,{'QRPWLSKPROEDAH-QKGHYUKFSA-N'},220.35,2.0,prunus persica,-8.156965999999997,0.0
prunus persica,-1.8050224999999998,0.0,NTWLPZMPTFQYQI,{'NTWLPZMPTFQYQI-PXOHOISBSA-N'},442.7,2.0,prunus persica,-3.6100449999999995,0.0
prunus persica,0.44460825000000015,0.0,PYTINLGPKDJURZ,"{'PYTINLGPKDJURZ-HSJNEKGZSA-J', 'PYTINLGPKDJURZ-BOJFXZHGSA-N'}",949.7,4.0,prunus persica,1.7784330000000006,1.0
prunus persica,13.6208792125,0.0,PMTMAFAPLCGXGK,"{'PMTMAFAPLCGXGK-JMTMCXQRSA-N', 'PMTMAFAPLCGXGK-JMTMCXQRSA-M'}",292.4,4.0,prunus persica,54.48351685,1.0
prunus persica,-64.56816575,0.0,IRILMCCKFANGJQ,"{'IRILMCCKFANGJQ-BAJUWZQUSA-L', 'IRILMCCKFANGJQ-HNNGNKQASA-L'}",429.32,5.0,prunus persica,-322.84082875,0.0
prunus persica,14.115845,0.0,DVJIJAYHBZALOJ,{'DVJIJAYHBZALOJ-LBPRGKRZSA-M'},302.3,1.0,prunus persica,14.115845,1.0
prunus persica,-1.0342967108073333,0.0,XRKBRPFTFKKHEF,{'XRKBRPFTFKKHEF-DGDBGZAXSA-N'},386.3,6.0,prunus persica,-6.205780264844,0.0
prunus persica,-21.1681268,0.0,DGGUVLXVLHAAGT,"{'DGGUVLXVLHAAGT-XINAWCOVSA-N', 'DGGUVLXVLHAAGT-XINAWCOVSA-J'}",491.14,5.0,prunus persica,-105.840634,0.0
prunus persica,-8.694698800000001,0.0,XGIZPVUTLMXXTK,"{'XGIZPVUTLMXXTK-VNSZYHACSA-N', 'XGIZPVUTLMXXTK-VUBQVMJGSA-N'}",416.7,5.0,prunus persica,-43.473494,0.0
prunus persica,-12.3253418,0.0,BIWLELKAFXRPDE,"{'BIWLELKAFXRPDE-LMARSQGMSA-N', 'BIWLELKAFXRPDE-ZURBLSRNSA-N'}",540.9,5.0,prunus persica,-61.626709,0.0
prunus persica,12.183328333333334,0.0,URNVSZVQLKHKDE,"{'URNVSZVQLKHKDE-WAFXAADMSA-N', 'URNVSZVQLKHKDE-JSAMJCSDSA-N'}",432.7,3.0,prunus persica,36.549985,1.0
prunus persica,-2.8272811785714285,1.0,VZCYOOQTPOCHFL,"{'VZCYOOQTPOCHFL-OWOJBTEDSA-N', 'VZCYOOQTPOCHFL-OWOJBTEDSA-L'}",116.07,14.0,prunus persica,-39.5819365,0.0
prunus persica,-14.51,0.0,ATCICVFRSJQYDV,"{'ATCICVFRSJQYDV-XILUKMICSA-N', 'ATCICVFRSJQYDV-IFJQPPEWSA-N'}",538.9,3.0,prunus persica,-43.53,0.0
prunus persica,79.881744,1.0,HCXVJBMSMIARIN,{'HCXVJBMSMIARIN-PHZDYDNGSA-N'},412.7,1.0,prunus persica,79.881744,1.0
prunus persica,-9.643463,0.0,XMRPGKVKISIQBV,{'XMRPGKVKISIQBV-XWOJZHJZSA-N'},316.5,1.0,prunus persica,-9.643463,0.0
prunus persica,1.5000000004761205e-05,0.0,JSVPGVHCEQDJCZ,{'JSVPGVHCEQDJCZ-VGEHDTSWSA-N'},432.7,2.0,prunus persica,3.000000000952241e-05,1.0
prunus persica,17.057014,0.0,MYXNWGACZJSMBT,{'MYXNWGACZJSMBT-VJXVFPJBSA-M'},431.4,1.0,prunus persica,17.057014,1.0
prunus persica,-3.5432434999999995,0.0,UKAUYVFTDYCKQA,{'UKAUYVFTDYCKQA-VKHMYHEASA-N'},119.12,2.0,prunus persica,-7.086486999999999,0.0
prunus persica,83.59476,0.0,IPYACDRNRIVGLI,{'IPYACDRNRIVGLI-DNFOGROMSA-N'},404.7,1.0,prunus persica,83.59476,1.0
prunus persica,-48.186638,0.0,VLXBWPOEOIIREY,{'VLXBWPOEOIIREY-UHFFFAOYSA-N'},188.0,1.0,prunus persica,-48.186638,0.0
prunus persica,-20.640007,0.0,UFZDIMBXTVRBDS,{'UFZDIMBXTVRBDS-SSQLMYNASA-N'},637,1.0,prunus persica,-20.640007,0.0
prunus persica,2.5582008250000006,0.0,HDYANYHVCAPMJV,"{'HDYANYHVCAPMJV-LXQIFKJMSA-K', 'HDYANYHVCAPMJV-GXNRKQDOSA-K', 'HDYANYHVCAPMJV-RDKSFWDPSA-N', 'HDYANYHVCAPMJV-LXQIFKJMSA-N'}",580.28,16.0,prunus persica,40.93121319999999,1.0
prunus persica,1.2097058,0.0,PDDHCVXPABQISO,"{'PDDHCVXPABQISO-XJJFHSEKSA-J', 'PDDHCVXPABQISO-VKZQHDIOSA-N'}",1055.9,4.0,prunus persica,4.8388232,1.0
prunus persica,-2.1257214333333336,0.0,WQKKCPPNDKSAIU,"{'WQKKCPPNDKSAIU-CBGYDUJUSA-N', 'WQKKCPPNDKSAIU-CBGYDUJUSA-J'}",955.8,3.0,prunus persica,-6.3771643,0.0
prunus persica,1.6264343,0.0,NFLGAXVYCFJBMK,{'NFLGAXVYCFJBMK-BDAKNGLRSA-N'},154.25,2.0,prunus persica,3.2528686,1.0
prunus persica,0.5980806789473683,0.0,GNGACRATGGDKBX,"{'GNGACRATGGDKBX-UHFFFAOYSA-N', 'GNGACRATGGDKBX-UHFFFAOYSA-L'}",168.04,19.0,prunus persica,11.3635329,1.0
prunus persica,50.17497785,0.0,KZNIFHPLKGYRTM,{'KZNIFHPLKGYRTM-UHFFFAOYSA-M'},269.23,2.0,prunus persica,100.3499557,1.0
prunus persica,2.775685833333334,0.0,SBSXXCCMIWEPEE,"{'SBSXXCCMIWEPEE-GZKYLSGOSA-N', 'SBSXXCCMIWEPEE-SELDZKRUSA-N'}",448.7,6.0,prunus persica,16.654115000000004,1.0
prunus persica,-0.99,0.0,PDWIQYODPROSQH,{'PDWIQYODPROSQH-PYHARJCCSA-N'},134.13,1.0,prunus persica,-0.99,0.0
prunus persica,2.7239077333333332,0.0,IRLPACMLTUPBCL,"{'IRLPACMLTUPBCL-KQYNXXCUSA-N', 'IRLPACMLTUPBCL-KQYNXXCUSA-L'}",425.27,12.0,prunus persica,32.686892799999995,1.0
prunus persica,-63.868233,0.0,KUCLLOHRTWVXPV,{'KUCLLOHRTWVXPV-UHFFFAOYSA-M'},196.2,1.0,prunus persica,-63.868233,0.0
prunus persica,4.3600464,0.0,CUUUTFCDEUGWHT,{'CUUUTFCDEUGWHT-UCJRHUJRSA-N'},632.6,1.0,prunus persica,4.3600464,1.0
